season,week,gameday,away_team,home_team,spread_home,total_line_close,home_moneyline_close,away_moneyline_close,p_market,home_win_prob_market,away_win_prob_market,home_win_prob_model,away_win_prob_model,home_win_prob_model_cal,away_win_prob_model_cal
2025,16,2025-12-21,MIN,NYG,,,,,0.5,0.5,0.5,0.5460352465642755,0.4539647534357245,0.5178777393310268,0.48212226066897323
2025,16,2025-12-21,KC,TEN,,,,,0.5,0.5,0.5,0.5460352465642755,0.4539647534357245,0.5178777393310268,0.48212226066897323
2025,16,2025-12-22,SF,IND,,,,,0.5,0.5,0.5,0.5460352465642755,0.4539647534357245,0.5178777393310268,0.48212226066897323
2025,17,2025-12-25,DEN,KC,,,,,0.5,0.5,0.5,0.5460352465642755,0.4539647534357245,0.5178777393310268,0.48212226066897323
2025,17,2025-12-25,DET,MIN,,,,,0.5,0.5,0.5,0.5460352465642755,0.4539647534357245,0.5178777393310268,0.48212226066897323
2025,17,2025-12-25,DAL,WAS,,,,,0.5,0.5,0.5,0.5467354421723207,0.45326455782767927,0.5178777393310268,0.48212226066897323
2025,17,2025-12-28,PHI,BUF,,,,,0.5,0.5,0.5,0.5453348688061426,0.45466513119385743,0.5178777393310268,0.48212226066897323
2025,17,2025-12-28,SEA,CAR,,,,,0.5,0.5,0.5,0.5449846124722173,0.4550153875277827,0.5178777393310268,0.48212226066897323
2025,17,2025-12-28,ARI,CIN,,,,,0.5,0.5,0.5,0.5460352465642755,0.4539647534357245,0.5178777393310268,0.48212226066897323
2025,17,2025-12-28,PIT,CLE,,,,,0.5,0.5,0.5,0.5460352465642755,0.4539647534357245,0.5178777393310268,0.48212226066897323
2025,17,2025-12-28,BAL,GB,,,,,0.5,0.5,0.5,0.5467354421723207,0.45326455782767927,0.5178777393310268,0.48212226066897323
2025,17,2025-12-28,JAX,IND,,,,,0.5,0.5,0.5,0.5456850802837299,0.45431491971627014,0.5178777393310268,0.48212226066897323
2025,17,2025-12-28,HOU,LAC,,,,,0.5,0.5,0.5,0.5460352465642755,0.4539647534357245,0.5178777393310268,0.48212226066897323
2025,17,2025-12-28,NYG,LV,,,,,0.5,0.5,0.5,0.5460352465642755,0.4539647534357245,0.5178777393310268,0.48212226066897323
2025,17,2025-12-28,TB,MIA,,,,,0.5,0.5,0.5,0.5460352465642755,0.4539647534357245,0.5178777393310268,0.48212226066897323
2025,17,2025-12-28,NE,NYJ,,,,,0.5,0.5,0.5,0.5460352465642755,0.4539647534357245,0.5178777393310268,0.48212226066897323
2025,17,2025-12-28,CHI,SF,,,,,0.5,0.5,0.5,0.5449846124722173,0.4550153875277827,0.5178777393310268,0.48212226066897323
2025,17,2025-12-28,NO,TEN,,,,,0.5,0.5,0.5,0.5460352465642755,0.4539647534357245,0.5178777393310268,0.48212226066897323
2025,17,2025-12-29,LA,ATL,,,,,0.5,0.5,0.5,0.5449846124722173,0.4550153875277827,0.5178777393310268,0.48212226066897323
2025,18,2026-01-04,NO,ATL,,,,,0.5,0.5,0.5,0.5456850802837299,0.45431491971627014,0.5178777393310268,0.48212226066897323
2025,18,2026-01-04,NYJ,BUF,,,,,0.5,0.5,0.5,0.5460352465642755,0.4539647534357245,0.5178777393310268,0.48212226066897323
2025,18,2026-01-04,DET,CHI,,,,,0.5,0.5,0.5,0.5449846124722173,0.4550153875277827,0.5178777393310268,0.48212226066897323
2025,18,2026-01-04,CLE,CIN,,,,,0.5,0.5,0.5,0.5460352465642755,0.4539647534357245,0.5178777393310268,0.48212226066897323
2025,18,2026-01-04,LAC,DEN,,,,,0.5,0.5,0.5,0.5470854708193088,0.4529145291806912,0.5178777393310268,0.48212226066897323
2025,18,2026-01-04,IND,HOU,,,,,0.5,0.5,0.5,0.5460352465642755,0.4539647534357245,0.5178777393310268,0.48212226066897323
2025,18,2026-01-04,TEN,JAX,,,,,0.5,0.5,0.5,0.5460352465642755,0.4539647534357245,0.5178777393310268,0.48212226066897323
2025,18,2026-01-04,ARI,LA,,,,,0.5,0.5,0.5,0.5456850802837299,0.45431491971627014,0.5178777393310268,0.48212226066897323
2025,18,2026-01-04,KC,LV,,,,,0.5,0.5,0.5,0.5449846124722173,0.4550153875277827,0.5178777393310268,0.48212226066897323
2025,18,2026-01-04,GB,MIN,,,,,0.5,0.5,0.5,0.5470854708193088,0.4529145291806912,0.5178777393310268,0.48212226066897323
2025,18,2026-01-04,MIA,NE,,,,,0.5,0.5,0.5,0.5460352465642755,0.4539647534357245,0.5178777393310268,0.48212226066897323
2025,18,2026-01-04,DAL,NYG,,,,,0.5,0.5,0.5,0.5449846124722173,0.4550153875277827,0.5178777393310268,0.48212226066897323
2025,18,2026-01-04,WAS,PHI,,,,,0.5,0.5,0.5,0.5449846124722173,0.4550153875277827,0.5178777393310268,0.48212226066897323
2025,18,2026-01-04,BAL,PIT,,,,,0.5,0.5,0.5,0.5460352465642755,0.4539647534357245,0.5178777393310268,0.48212226066897323
2025,18,2026-01-04,SEA,SF,,,,,0.5,0.5,0.5,0.5460352465642755,0.4539647534357245,0.5178777393310268,0.48212226066897323
2025,18,2026-01-04,CAR,TB,,,,,0.5,0.5,0.5,0.5460352465642755,0.4539647534357245,0.5178777393310268,0.48212226066897323
